Año de recolección;__modified;__owner;fuente;servicios;superficie;pais;ciudad;v_suelo;_nomciudad;dist_cdad
2019;2019-12-01;189513;Tercero informante;Agua, luz y pavimento;Hasta 500 m2;BOLIVIA;COCHABAMBA;280;TIQUIPAYA;2295,90929
2019;2019-12-01;189513;Oferta publicada;Agua, luz y pavimento;Hasta 500 m2;BOLIVIA;COCHABAMBA;295;TIQUIPAYA;2242,689155
2019;2019-12-01;189513;Tercero informante;Agua, luz y pavimento;Hasta 500 m2;BOLIVIA;COCHABAMBA;220;TIQUIPAYA;2227,438469
2019;2019-12-01;189513;Oferta publicada;Agua, luz y pavimento;Hasta 500 m2;BOLIVIA;COCHABAMBA;130;TIQUIPAYA;2188,703343
2019;2019-12-01;189513;Tercero informante;Agua, luz y pavimento;Hasta 500 m2;BOLIVIA;COCHABAMBA;250;TIQUIPAYA;2224,113568
2019;2019-12-01;189513;Tercero informante;Agua y luz;Hasta 500 m2;BOLIVIA;COCHABAMBA;300;TIQUIPAYA;2363,117535
2019;2019-12-01;189513;Oferta publicada;Agua, luz y pavimento;Hasta 500 m2;BOLIVIA;COCHABAMBA;90;TIQUIPAYA;2663,306381
2019;2019-12-01;189513;Oferta publicada;Agua y luz;Hasta 500 m2;BOLIVIA;COCHABAMBA;172;TIQUIPAYA;3009,962554
2019;2019-12-01;189513;Oferta publicada;Agua, luz y pavimento;Hasta 500 m2;BOLIVIA;COCHABAMBA;90;TIQUIPAYA;2559,301647
2019;2019-12-01;189513;Tercero informante;Agua, luz y pavimento;Hasta 500 m2;BOLIVIA;COCHABAMBA;150;TIQUIPAYA;2150,258815
2019;2019-12-01;189513;Oferta publicada;Agua, luz y pavimento;Hasta 500 m2;BOLIVIA;COCHABAMBA;300;TIQUIPAYA;2808,857258
2019;2019-12-01;189513;Oferta publicada;Agua, luz y pavimento;Hasta 500 m2;BOLIVIA;COCHABAMBA;250;TIQUIPAYA;2187,298988
2018;2018-12-01;171325;Oferta publicada;Agua, luz y pavimento;Hasta 500 m2;BOLIVIA;VINTO;177;VINTO;585,5198453
2018;2018-12-01;171325;Oferta publicada;Agua, luz y pavimento;Hasta 500 m2;BOLIVIA;VINTO;144;VINTO;14,34235297
2018;2018-12-01;171325;Oferta publicada;Agua, luz y pavimento;Hasta 500 m2;BOLIVIA;VINTO;130;VINTO;519,3986879
2018;2018-12-01;171325;Oferta publicada;Agua, luz y pavimento;De 2.000 a 10.000 m2;BOLIVIA;VINTO;77;VINTO;528,1063675
2018;2018-12-01;171325;Oferta publicada;Agua, luz y pavimento;De 500 a 2.000 m2;BOLIVIA;VINTO;30;VINTO;983,0300636
2018;2018-12-01;171325;Oferta publicada;Agua, luz y pavimento;De 500 a 2.000 m2;BOLIVIA;QUILLACOLLO;150;QUILLACOLLO;1083,576586
2018;2018-12-01;171325;Oferta publicada;Agua, luz y pavimento;De 500 a 2.000 m2;BOLIVIA;QUILLACOLLO;110;COLCAPIRHUA;1786,587108
2018;2018-12-01;171325;Oferta publicada;Agua, luz y pavimento;De 2.000 a 10.000 m2;BOLIVIA;QUILLACOLLO;140;COLCAPIRHUA;1736,276519
2018;2018-12-01;171325;Oferta publicada;Agua, luz y pavimento;Hasta 500 m2;BOLIVIA;QUILLACOLLO;104;QUILLACOLLO;1911,58149
2018;2018-12-01;171325;Oferta publicada;Agua, luz y pavimento;Hasta 500 m2;BOLIVIA;QUILLACOLLO;280;QUILLACOLLO;1520,843501
2018;2018-12-01;171325;Oferta publicada;Agua, luz y pavimento;De 2.000 a 10.000 m2;BOLIVIA;QUILLACOLLO;18;QUILLACOLLO;742,3292006
2018;2018-12-01;171325;Oferta publicada;Agua, luz y pavimento;Hasta 500 m2;BOLIVIA;QUILLACOLLO;130;QUILLACOLLO;767,9333074
2018;2018-12-01;171325;Oferta publicada;Agua, luz y pavimento;Hasta 500 m2;BOLIVIA;QUILLACOLLO;177;QUILLACOLLO;1177,600952
2018;2018-12-01;171325;Oferta publicada;Agua, luz y pavimento;Hasta 500 m2;BOLIVIA;QUILLACOLLO;174;QUILLACOLLO;788,6092083
2018;2018-12-01;171325;Oferta publicada;Agua, luz y pavimento;Hasta 500 m2;BOLIVIA;QUILLACOLLO;105;QUILLACOLLO;1239,181381
2018;2018-12-01;171325;Oferta publicada;Agua, luz y pavimento;Hasta 500 m2;BOLIVIA;QUILLACOLLO;130;QUILLACOLLO;741,79994
2018;2018-12-01;171325;Oferta publicada;Agua, luz y pavimento;Hasta 500 m2;BOLIVIA;QUILLACOLLO;90;VINTO;1872,534734
2018;2018-12-01;171325;Oferta publicada;Agua, luz y pavimento;Hasta 500 m2;BOLIVIA;QUILLACOLLO;127;QUILLACOLLO;959,5704371
2018;2018-12-01;171325;Oferta publicada;Agua, luz y pavimento;Hasta 500 m2;BOLIVIA;QUILLACOLLO;105;QUILLACOLLO;1316,401059
2018;2018-12-01;171325;Oferta publicada;Agua, luz y pavimento;Hasta 500 m2;BOLIVIA;QUILLACOLLO;25;QUILLACOLLO;686,0356934
2018;2018-12-01;171325;Oferta publicada;Agua, luz y pavimento;De 2.000 a 10.000 m2;BOLIVIA;COLCAPIRHUA;140;COLCAPIRHUA;1049,157266
2018;2018-12-01;171325;Oferta publicada;Agua, luz y pavimento;Hasta 500 m2;BOLIVIA;COLCAPIRHUA;230;COLCAPIRHUA;2695,219064
2018;2018-12-01;171325;Oferta publicada;Agua, luz y pavimento;De 500 a 2.000 m2;BOLIVIA;COLCAPIRHUA;310;COLCAPIRHUA;2085,40475
2018;2018-12-01;171325;Oferta publicada;Agua, luz y pavimento;Hasta 500 m2;BOLIVIA;COLCAPIRHUA;231;COLCAPIRHUA;2140,713709
2018;2018-12-01;171325;Oferta publicada;Agua, luz y pavimento;De 500 a 2.000 m2;BOLIVIA;COLCAPIRHUA;145;COLCAPIRHUA;834,1138568
2018;2018-12-01;171325;Oferta publicada;Agua, luz y pavimento;Hasta 500 m2;BOLIVIA;COLCAPIRHUA;263;COLCAPIRHUA;1374,940674
2018;2018-12-01;171325;Oferta publicada;Agua, luz y pavimento;De 2.000 a 10.000 m2;BOLIVIA;COLCAPIRHUA;85;COLCAPIRHUA;1868,29353
2018;2018-12-01;171325;Oferta publicada;Agua, luz y pavimento;Hasta 500 m2;BOLIVIA;COLCAPIRHUA;73;COLCAPIRHUA;1158,389472
2018;2018-12-01;171325;Oferta publicada;Agua, luz y pavimento;Hasta 500 m2;BOLIVIA;COLCAPIRHUA;231;COLCAPIRHUA;2698,522
2018;2018-12-01;171325;Oferta publicada;Agua, luz y pavimento;De 500 a 2.000 m2;BOLIVIA;COLCAPIRHUA;502;COLCAPIRHUA;2726,579438
2018;2018-12-01;171325;Oferta publicada;Agua, luz y pavimento;De 500 a 2.000 m2;BOLIVIA;COLCAPIRHUA;145;COLCAPIRHUA;2588,43169
2018;2018-12-01;171325;Oferta publicada;Agua, luz y pavimento;De 2.000 a 10.000 m2;BOLIVIA;COLCAPIRHUA;140;COLCAPIRHUA;690,610923
2018;2018-12-01;171325;Oferta publicada;Agua, luz y pavimento;Hasta 500 m2;BOLIVIA;TIQUIPAYA;172;TIQUIPAYA;1394,055141
2018;2018-12-01;171325;Oferta publicada;Agua, luz y pavimento;Hasta 500 m2;BOLIVIA;TIQUIPAYA;168;TIQUIPAYA;1554,613446
2018;2018-12-01;171325;Oferta publicada;Agua, luz y pavimento;Hasta 500 m2;BOLIVIA;TIQUIPAYA;162;TIQUIPAYA;1709,608893
2018;2018-12-01;171325;Oferta publicada;Agua, luz y pavimento;Hasta 500 m2;BOLIVIA;TIQUIPAYA;172;TIQUIPAYA;1212,093171
2018;2018-12-01;171325;Oferta publicada;Agua, luz y pavimento;Hasta 500 m2;BOLIVIA;TIQUIPAYA;172;TIQUIPAYA;1064,223152
2018;2018-12-01;171325;Oferta publicada;Agua, luz y pavimento;Hasta 500 m2;BOLIVIA;TIQUIPAYA;172;TIQUIPAYA;1778,975932
2018;2018-12-01;171325;Oferta publicada;Agua, luz y pavimento;Hasta 500 m2;BOLIVIA;TIQUIPAYA;172;TIQUIPAYA;1477,635652
2018;2018-12-01;171325;Oferta publicada;Agua, luz y pavimento;Hasta 500 m2;BOLIVIA;TIQUIPAYA;172;TIQUIPAYA;1636,917015
2018;2018-12-01;171325;Oferta publicada;Agua, luz y pavimento;Hasta 500 m2;BOLIVIA;TIQUIPAYA;167;TIQUIPAYA;1407,350588
2018;2018-12-01;171325;Oferta publicada;Agua, luz y pavimento;Hasta 500 m2;BOLIVIA;TIQUIPAYA;172;TIQUIPAYA;1646,518327
2018;2018-12-01;171325;Oferta publicada;Agua, luz y pavimento;Hasta 500 m2;BOLIVIA;TIQUIPAYA;169;TIQUIPAYA;1347,45169
2018;2018-12-01;171325;Oferta publicada;Agua, luz y pavimento;Hasta 500 m2;BOLIVIA;TIQUIPAYA;185;TIQUIPAYA;1294,056224
2018;2018-12-01;171325;Oferta publicada;Agua, luz y pavimento;Hasta 500 m2;BOLIVIA;TIQUIPAYA;172;TIQUIPAYA;1431,328386
2018;2018-12-01;171325;Oferta publicada;Agua, luz y pavimento;Hasta 500 m2;BOLIVIA;TIQUIPAYA;167;TIQUIPAYA;670,7590232
2018;2018-12-01;171325;Oferta publicada;Agua, luz y pavimento;Hasta 500 m2;BOLIVIA;TIQUIPAYA;164;TIQUIPAYA;1066,758557
